name,lon,lat,language,script,area,uuid
RS 34.137,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,c0896d21-8339-4941-9a9f-140d3d859728
RS 34.138,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,68e491b7-2e72-4254-91e2-291af3a66ade
RS 34.139,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,9bc0e4fc-e06f-490f-80aa-9a075dc08ad3
RS 34.140,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,411939c3-0b30-4eb1-983c-60ab3c5528c7
RS 34.141,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,bcf443c4-0b46-43a4-8aa7-96d2a5636229
RS 34.142,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,f2aedadc-8788-43f3-85c0-87d3ea88a33b
RS 34.143,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,f2b2fb83-d021-498b-b0e4-86fb6ca49982
RS 34.144,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,04c0b770-7466-4337-865c-72b065478d4e
RS 34.145,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,862965f1-8709-4c80-944f-acd3466c4f48
RS 34.146,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d22514dc-4398-4545-97ab-57737efaaab3
RS 34.147,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,2016a128-2bd0-45f1-8547-41baa746690a
RS 34.148,35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,02735a63-493f-44e0-a966-a339ca161174
RS 34.149,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,849f493d-7adf-4ebe-9a89-8ecc18988f65
RS 34.150,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,8141ee8f-98db-4733-bd01-b1f969a37bb8
RS 34.151,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,b8561157-c59c-4a24-beb3-93e795bdebec
RS 34.152,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,2c41f595-fb98-4db4-b060-b9e3bc6149f2
RS 34.153,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,91996b2e-6579-413d-9279-64694ca17384
RS 34.154,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,37230088-e101-4413-ae88-77555e10035f
RS 34.155,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,15f3aea4-f0c5-4e5d-9b83-031c7d35642b
RS 34.156,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,2adb4103-929a-4889-8788-bda1436dbc48
RS 34.157,35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,477c62f9-ef1e-47ce-84de-fc65b003d7ba
RS 34.158,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,5302f523-5a2f-4607-abca-1b24ea65db5f
RS 34.159,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,106a2702-1625-43e5-bc3f-6bcc1e591996
RS 34.160,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d6366d76-9bef-481a-b826-bd5d3890fe14
RS 34.161,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,b905674f-b310-4345-b994-2a384d2ed8e9
RS 34.162,35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,6dd12905-f170-4807-9c7e-2bae206ce417
RS 34.163,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,2c74098f-11d3-4d61-8089-5cdeba5b76b4
RS 34.164,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,121e62bd-9bd2-427e-ad83-359c12d25632
RS 34.165,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,bad24648-8f5f-4867-b1e8-cd876e57a147
RS 34.166,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,dd81be13-fb1a-47dd-9d91-4458a7ec23cb
RS 34.167+,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,bfdfe79c-403b-4b59-9c13-d90dd7c58e6a
RS 34.168,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,6e9f2092-a357-4892-b617-17aabf2e437e
RS 34.169,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,3ddab15c-a050-4249-95c6-92aac7531127
RS 34.170,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,952cbb12-370d-4e91-9a5f-d3e8d51c53a7
RS 34.171,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,0bad01ca-a4d7-4359-acc8-6b7c0a24c8df
RS 34.172,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,1c98322e-7cbd-4e65-af48-542f8f8808b9
RS 34.173,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,94339583-db19-43d3-9109-87430f457a0c
RS 34.174,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,7deea366-d57e-4108-8cff-54a50ed89f61
RS 34.175,35.7844756,35.6005741,unknown,unknown,Rubble pile,803af46a-c1ac-419f-b673-1374f6f4cc3b
RS 34.176,35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,1e47b9bd-ecef-4965-b56e-ed9fa4fee189
RS 34.177,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,a2cabd36-4821-41de-8216-7a498b447434
RS 34.178,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,6aa48726-8a47-4adf-997d-6717c6627ffc
RS 34.179,35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,cc0d2a05-4be8-44ac-bfe7-dcd2d3451b7a
RS 34.356,35.7849617,35.6019901,Ugaritic,Alphabetic,unknown,8aeb2700-26dd-482e-9d5d-a934b5bed532
"RS 34.180,1",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,3b2b6944-916d-40d2-87ef-2f059c44111c
"RS 34.180,2",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,8a91d954-e5d0-4944-abcb-a6405eb224f4
"RS 34.180,3",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,3f847b9f-2cd5-4321-9464-e93dd484f3a2
"RS 34.180,4",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,fd57c29f-86fb-44db-a67d-0cb35acfea43
"RS 34.180,5",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,1b65d591-803f-49fb-b56a-3b8da539e80a
"RS 34.180,6",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,ed6ac015-dc5e-4186-8742-a236801f1ee6
"RS 34.180,7",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,3b206c33-e949-460c-bed6-ab62ac7d7171
"RS 34.180,8",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,72d12732-0866-449b-8177-e74992dcfa62
"RS 34.180,9",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d51dea19-194d-4c80-919d-53f85e7d1349
"RS 34.180,10",35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,a5e0467a-c8a0-497f-973e-e24c466d5832
"RS 34.180,11",35.7844756,35.6005741,Ugaritic,Alphabetic,Rubble pile,2d90d793-e05e-4588-b2c2-2199f1dc58e7
"RS 34.180,12",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,4ce24b84-0540-4e09-ad52-112c183ded12
"RS 34.180,13",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,9edcac35-688b-4b97-afcd-3f910077f632
"RS 34.180,14",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,93c42e7f-a464-4f16-85d0-9d1a1b57cebe
"RS 34.180,15",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,f738a992-d90b-41a0-a089-8122319bac2c
"RS 34.180,16",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,5542f945-a412-4475-ac27-e1a45fc94c43
"RS 34.180,17",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,18c31661-40bf-480d-ad1b-1405b47c1b57
"RS 34.180,18",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,c3d4ecd7-8dc1-4017-814e-9cc0f7d3954d
"RS 34.180,19",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,7061bee4-a297-4e27-977c-a23a3670313e
"RS 34.180,20",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,523e5922-9214-48b7-a49d-e2be32239745
"RS 34.180,21",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,7635b7e1-d214-4fe3-9e35-760720247a88
"RS 34.180,22",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,7a6df639-0ce6-4872-acc1-f6274eabab42
"RS 34.180,22A",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,0eced93c-6659-4661-b6ef-eeb24d39ed19
"RS 34.180,23",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,406ceb59-d240-4dbe-8f36-72b5a8d804dc
"RS 34.180,24",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,1af246f8-2f2f-4bc2-b889-6b9069216086
"RS 34.180,25",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,757f252d-3468-409b-b285-41e432607e1b
"RS 34.180,26",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,03c5340b-340b-477a-b373-98e60b454448
"RS 34.180,27",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,1326592d-1016-49d1-aeb7-f865a2a0f592
"RS 34.180,28",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,b6c8606c-7f10-48b8-8ca3-ad08546cb296
"RS 34.180,29",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,13fb8657-3e30-4dc1-92c9-c59e6058f93f
"RS 34.180,30",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,4382f160-79d6-4e6f-be1b-22812850bdff
"RS 34.180,31",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,ea30c8cb-d73a-4529-8671-0d87b50d9016
"RS 34.180,32",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d693d33f-f694-46c9-8070-581739f04f5c
"RS 34.180,33",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,5731a68d-7b91-4a1a-9c83-d5390de4aa42
"RS 34.180,34",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,ccaf419e-d2e8-4150-a769-2c95a92b419b
"RS 34.180,35",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,474b9781-b774-4224-8bd5-cdb85f3eaf59
"RS 34.180,36+",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,a35f3cc7-5d32-4d62-aa46-512637e81b41
"RS 34.180,37",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,38c57f19-26f5-454f-8c69-48c2a2905f3f
"RS 34.180,38",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,03aad829-1033-452f-9f2f-316ece712820
"RS 34.180,39",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d0cb7106-2b9b-4ce8-8bd6-69867b50e0d0
"RS 34.180,40",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,9384af5d-6dd9-4337-9812-efa214d2a0ee
"RS 34.180,41",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,289562b3-d670-4984-9e23-5726594eb4cc
"RS 34.180,42",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,e310a14c-775a-4447-886c-c49bc3af5b69
"RS 34.180,43",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,6945749d-f3dd-49bf-8463-3919072da07f
"RS 34.180,44",35.7844756,35.6005741,unknown,unknown,Rubble pile,5d90e9c9-a339-41c6-93e5-2a539b80b358
"RS 34.180,45",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,0e0bc472-1dcf-4592-b2a9-fea456e0c068
"RS 34.180,46",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,212e6b31-4fcd-46d1-9d21-65c6a9fda128
"RS 34.180,47",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,460cb16a-6e75-4b45-b57e-dc21bbec03d6
"RS 34.180,48",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,b3f191b9-51c8-4dbd-b25d-919afd810595
"RS 34.180,49",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,fe56a316-17e5-4f01-8a54-00a5df3754cf
"RS 34.180,50+",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,36c62621-c8da-45f6-89e8-558b1cc77375
"RS 34.180,51",35.7844756,35.6005741,unknown,unknown,Rubble pile,fe03a729-a477-40f0-82f9-e350addc71f9
"RS 34.180,52",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,63e9a310-dd59-47bc-a0b1-fa63f31a4b07
"RS 34.180,53",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,8f83d7e5-270b-4c71-8e8c-9240c3aa94ef
"RS 34.180,54",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,596eed69-8363-4315-809f-59315902ad66
"RS 34.180,55",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,39541f84-639d-4476-ad82-36a2eaf599e9
"RS 34.180,56",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,17ca2e10-2287-494b-a6cf-8317fe083712
"RS 34.180,57",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,5b5eb00b-a10f-42ad-8c36-daf9c781a129
"RS 34.180,58",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,daa59d1c-89c1-4295-931a-c741bb10a494
"RS 34.180,59",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,77a684b0-bb7d-4d9f-b929-f9cb6d2b1833
"RS 34.180,60",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,b90fa12a-0c39-49db-b5e6-55a2c2287adf
"RS 34.180,61",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,754792ed-b99d-4322-bee3-ac20bdc8196d
"RS 34.180,62",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,d785a21c-4fea-491a-8e4c-c17149f3ee4f
"RS 34.180,63",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,46fc8e4c-668c-4e3c-a347-e6887fd2d18f
"RS 34.180,64",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,e1e08dbd-4660-4cc2-9182-6dda2cf27e63
"RS 34.180,65",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,640d2630-b04b-455a-87e6-ee2d7f4ae5df
"RS 34.180, [66]",35.7844756,35.6005741,Akkadian,Logosyllabic,Rubble pile,be511fe4-6f91-4e94-bf61-95281be42cb2
RS 75.075,35.7835528,35.6030095,Akkadian,Logosyllabic,Northwest Residence,0a8e1dd9-46ec-4945-b88e-fe0290c6340e
RS 75.152,35.7836985,35.602988,Ugaritic,Alphabetic,Northwest Residence,97e8099a-3739-48ad-8ae9-e7d9dbdd2159
RS 76.065,35.7849617,35.6019901,Akkadian,Logosyllabic,unknown,bafb5724-2190-4efa-8f68-ec41895afff2
RS 79.022,35.7851978,35.6018865,Sumerian,Logosyllabic,City Center,9c53ebc4-0b63-4e2f-9a6a-c9503e88ed44
RS 79.023,35.7825353,35.6018144,Ugaritic,Alphabetic,Royal Palace,d3660116-9b67-40cb-8a56-12c194ca434b
RS 79.024+,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,9f4499d8-6942-475a-8572-863d27162076
RS 79.025C,35.7851502,35.6018769,Sumerian,Logosyllabic,City Center,489389a0-e5d5-4673-9c6d-cb472be4d1fc
RS 79.025B,35.7851502,35.6018769,unknown,unknown,City Center,0f5ac18f-5854-48e2-96a3-fb8ae04ab929
RS 79.025A+,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,f0713a75-7abd-42b7-a919-0777c8bda7ad
RS 79.026,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,5e88fc97-f7ee-49d2-b9f4-c28483cc9389
RS 80.042,35.7852265,35.6018622,Ugaritic?,Alphabetic,City Center,63cd223f-37c9-4cef-ba2b-4b2d10b3484a
RS 80.383,35.7851388,35.6018517,Akkadian,Logosyllabic,City Center,f5d900e6-c520-4bf7-b6e1-e551a8f100ea
RS 80.384,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,cb6e4057-086f-46bf-a916-0557b159c74c
RS 80.385,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,8f27a38c-95ab-4827-a884-e3ccf766f270
RS 80.386,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,30b724f7-4c7c-42f6-8bc0-9e81ee41c106
RS 80.387,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,d6025484-0b36-4048-973d-094c4b0a8692
RS 80.388,35.7851502,35.6018769,unknown,unknown,City Center,39c80dad-c10d-4814-9c06-613b130ac11a
RS 80.389,35.7851502,35.6018769,Akkadian,Logosyllabic,City Center,fe78ed0c-a74b-447d-a136-f89a42ab0757
RS 86.2208,35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,3bfce8f4-fdc6-49ed-9380-74639501252f
RS 86.2209,35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,307c92a3-5250-4a30-a278-03537afac217
RS 86.2210 [B],35.784525,35.6005596,Akkadian,Logosyllabic,South Center,72d17c93-3614-446c-a2cb-3de76bf481d2
RS 86.2210 [A],35.784525,35.6005596,Akkadian,Logosyllabic,South Center,e988a59d-de7a-4522-9b61-94a774c85927
RS 86.2211,35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,e413b2e5-a5bb-41a7-831c-027ef0927f19
RS 86.2212+,35.7845724,35.6005013,Akkadian,Logosyllabic,South Center,ed46df78-0bbb-4547-b4b5-305586ba4f2e
RS 86.2213,35.7845724,35.6005013,Ugaritic,Alphabetic,South Center,6cc16949-c640-4682-9285-b23cf04cb0c6
RS 86.2214B,35.7845724,35.6005013,Akkadian,Logosyllabic,South Center,b76218c6-c0d5-41db-a6d9-e9077a6228d5
RS 86.2214A,35.7845724,35.6005013,unknown,unknown,South Center,6bc1135e-7b50-470a-bef5-583c8f850f4c
RS 86.2215,35.784525,35.6005596,Ugaritic,Alphabetic,South Center,1b81decb-53aa-4ddf-87f9-75dd9f6d5a0e
RS 86.2216,35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,de70d707-1f4c-4c50-a6f3-706424b3cce0
RS 86.2219 [C],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,e4125fc5-5ba3-43b5-9314-7263388053ac
RS 86.2219 [E],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,c1f813f3-0917-452a-b63f-902dc5eee5e5
RS 86.2219 [F],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,689cee0a-d708-404c-88e2-587d25febc7e
RS 86.2219 [B],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,6ab23649-f021-4af6-b50a-8f10d2fc7f97
RS 86.2219 [G],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,2d6e671a-d8db-4e61-8db2-58f4631e8f6a
RS 86.2219 [D],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,ad398d1c-8a6b-4012-ac47-401c8eb847b1
RS 86.2219 [H],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,0444d9f7-6d95-4da6-be18-a05b47dc64d6
RS 86.2219 [A],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,1cb688f8-0c3b-4681-b3da-6eb9dff1888c
RS 86.2219 [I],35.7845692,35.6005709,Akkadian,Logosyllabic,South Center,4c8c4b46-4eaf-4623-9646-3fde01974792
RS 86.2220,35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,d22b8017-f110-4d7a-89c1-b779dc477891
RS 86.2221 [B],35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,a1fa2102-a2da-419c-9610-1999302fbaf5
RS 86.2221+,35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,d4e40ab5-740e-433b-870f-64aaf1f0301c
RS 86.2221 [A],35.7846268,35.6005287,Akkadian,Logosyllabic,South Center,53eb5db3-831e-45c0-ae2a-1342b1722646
RS 86.2222,35.7845804,35.6005043,Akkadian,Logosyllabic,South Center,c5eff813-3ad7-4211-a021-510323b12f1f
RS 86.2223 [B],35.7845804,35.6005043,unknown,unknown,South Center,d64758e1-ec83-4623-8a27-0d94d221ac17
RS 86.2223 [A]+,35.7845804,35.6005043,Akkadian,Logosyllabic,South Center,72848793-313f-492c-8f4e-23d2b4d7ed5b
RS 86.2225,35.7847341,35.6006226,unknown,unknown,South Center,f5606f49-848a-48ec-a89e-d40b0e90cbde
RS 86.2226,35.7847341,35.6006226,unknown,unknown,South Center,2da30be0-16f9-47e5-82b9-c77f843fcf9f
RS 86.2227,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,638e1129-3c98-49ef-8162-190c152d7e3b
RS 86.2228,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,076e96ce-929f-4909-b552-a1aa1cb14992
RS 86.2229,35.7845712,35.6005053,Akkadian,Logosyllabic,South Center,3530fd1e-52b8-4fdc-9bd5-a4fecdb45684
RS 86.2230,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,ff0c018b-f772-4ae6-8eb9-f201a645b589
RS 86.2231+,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,8d413eee-ef33-4d51-b9d9-1555b094b234
RS 86.2232,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,283eccce-a117-4b11-b923-360ef8a88926
RS 86.2233,35.7847333,35.6006226,unknown,unknown,South Center,70f00cf1-b6df-420b-ba0c-822782598a1a
RS 86.2234,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,34c910b1-7026-4115-8c14-154d5ddea087
RS 86.2235,35.7847341,35.6006226,Ugaritic,Alphabetic,South Center,5276190c-7048-4e96-869b-ff0b3422d012
RS 86.2236,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,6eb72627-d3ea-445e-8458-bd9906bbf3e1
RS 86.2237,35.7847341,35.6006226,Ugaritic,Alphabetic,South Center,3cf0a517-a15b-4f1f-8b39-40f3d05d41e2
RS 86.2238,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,30bf9f1e-1ac9-4d17-ac0f-3926a79af119
RS 86.2239,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,eecbdbbd-3dcd-45d6-a7a0-fb748dfd8fd0
RS 86.2240,35.7847341,35.6006226,unknown,unknown,South Center,d693fbf9-2c35-4512-ab97-44e407110ba6
RS 86.2241B,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,0c6a1d8e-7288-4d01-bb5e-d076aa0afe29
RS 86.2241A,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,291e9ac8-9d51-485f-ae15-9eb7c2e8bb07
RS 86.2242,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,462b4c98-bad4-446f-a06a-fd708e7d1e2e
RS 86.2243,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,b7dea975-6a50-4a7b-8456-3fb62023dc8c
RS 86.2244,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,7f92c304-84d4-4eb7-a90d-d292c4fad5b6
RS 86.2245,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,5b5d6882-5c60-49e9-a676-ea929eb95fec
RS 86.2246B,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,78e03063-2a6e-4dc3-b50e-0deca8f2ad15
RS 86.2246A,35.7847333,35.6006226,Akkadian,Logosyllabic,South Center,fd40f781-4a57-42bd-8b5a-dfee5bfd2a85
RS 86.2247,35.7847333,35.6006226,Ugaritic,Alphabetic,South Center,559823b5-0f6e-44ae-9c48-47b4abcc221e
RS 86.2248,35.7847341,35.6006226,Ugaritic,Alphabetic,South Center,af022af0-4c91-48db-b669-f84cdabeb9cc
RS 86.2249B,35.7845913,35.6005183,Akkadian,Logosyllabic,South Center,95627848-7dea-4335-bb23-4f37a534ae38
RS 86.2249A,35.7845913,35.6005183,Akkadian,Logosyllabic,South Center,549b8290-a65d-4b9d-95c6-030a8f6204b5
RS 86.2250,35.7846821,35.6005731,Akkadian,Logosyllabic,South Center,322bf49e-85d4-460d-9fc2-31290839fa6a
RS 86.2251,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,79ff4fff-9da0-4c15-a377-c3f7356bc1b8
RS 88.0237,35.7852899,35.6015842,Ugaritic,Alphabetic,City Center,7dd25c2f-03b3-4eeb-b8a3-1e2964834e64
RS 88.2008,35.7846835,35.6005732,Ugaritic,Alphabetic,South Center,9f03ad6f-d9fe-41f9-b1c7-0f893a9d9902
RS 88.2009,35.7847347,35.6006226,Akkadian,Logosyllabic,South Center,2501f81d-435b-488f-a12f-c9b7f866dc01
RS 88.2011,35.7847347,35.6006226,Akkadian,Logosyllabic,South Center,cee45be4-7d10-4855-9a63-fbc08e29ea1b
RS 88.2012,35.7847347,35.6006226,Akkadian,Logosyllabic,South Center,694e1f2a-bf4c-4d61-9da2-458846ff8315
RS 88.2013,35.7847347,35.6006226,Akkadian,Logosyllabic,South Center,09a6edc0-58c3-4646-853e-11f5add263a6
RS 88.2015,35.7847347,35.6006226,Akkadian,Logosyllabic,South Center,0176d5ff-d360-49e4-aec2-6a06fa43f634
RS 88.2016,35.7847347,35.6006226,Ugaritic,Alphabetic,South Center,c3393ba6-1b76-42ba-b2c9-3388d1210355
RS 88.2158,35.7847341,35.6006226,Akkadian,Logosyllabic,South Center,02d4a62b-300d-4fac-911b-b1332ba276f1
RS 88.2159,35.7847341,35.6006226,Ugaritic,Alphabetic,South Center,76f26701-f76e-4856-bd76-1531cae0beff
RS 88.2215,35.7847341,35.6006226,Ugaritic,Alphabetic,South Center,7fec7ca7-82c8-495a-88d1-ac33fe479e08
RS 92.2001+,35.7847336,35.6006246,Ugaritic,Alphabetic,South Center,da100121-7390-4844-9478-a64de73e3f69
RS 92.2003,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,3a4ab82b-0b97-41cc-86e8-f918f1a9d728
RS 92.2004,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,f3b13176-8dc6-4b1d-b3d2-2f81ead67f36
RS 92.2005,35.7847336,35.6006246,Ugaritic,Alphabetic,South Center,23250d85-64e0-456f-83da-2f22043669a0
RS 92.2006,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,ee2a8db8-b175-4307-b81d-e02843fdbbbe
RS 92.2007,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,f87a79a5-fdc7-42d4-8ef5-feb3a0fa6f40
RS 92.2008,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,d9599116-2971-4b6f-ab56-f7d0875914b1
RS 92.2009+,35.7847336,35.6006246,Akkadian,Logosyllabic,South Center,f6c7776a-c15f-40e1-8cdb-1684c0d92001
RS 92.2010,35.7847336,35.6006246,Ugaritic,Alphabetic,South Center,70f6bf16-f0d4-4b0f-acbc-0a663bf0c1c2
RS 92.2011,35.7847336,35.6006246,Hittite,Logosyllabic,South Center,17d87397-8881-4b14-a034-8477b5e46c05
RS 92.2012,35.7847336,35.6006246,Ugaritic,Alphabetic,South Center,f24c80a5-c3ff-4398-9ab8-ef0052ef0583
RS 92.2013,35.7847336,35.6006246,Ugaritic; Akkadian,Alphabetic; Logosyllabic,South Center,28c4b051-8aa6-4b79-8d6d-f9100221b7be
